id,mark_x,mark_com,jiaoyiduifang,price,method,mark_y,_merge
1805340,100%股权,优材百慕,航材院、中航高科、中航智控、中国航材,163835700.0,收益法,,left_only
1805340,100%股权,通能精机,南通产控,652797400.0,资产基础法,,left_only
1804924,100%股权,高升科技,于平、翁远、许磊、董艳、赵春花,,,,left_only
1804413,100%股权,双鹿实业,金诚实业,,,,left_only
1804413,70%股权,博立信,钟化、刘健君,,,,left_only
1802064,85%股权,安迪苏集团,蓝星集团,,,,left_only
1792367,100%股权,明日宇航,韩华、杨立军、卢臻、尹瑛、杨艳、黄云辉、冷严、张蕾、刘佳春、张小京、张舜、方子恒、胡鑫、张杏徽、黄丽华、王鲁峰、汪丽、杨峰、冯菊、高新投资、华控永拓、星昇投资、盛圭信息、金石投资、天津伍通、中国风投、,3639670000.0,收益法,,left_only
1792199,79.25%股权,成都古羌,人民网股份有限公司、高辉、王亚涛、李朝阳,630037500.0,收益法,,left_only
1792199,80%股权,北京掌阔,郭伟、王旭东、潘腾、北京智德创新投资管理有限公司、许萍、杨非、秦志勇、方元,1040000000.0,收益法,,left_only
1792199,30%股权,上海久之润,昌吉州滚泉商务服务有限合伙企业,468000000.0,收益法,,left_only
1788204,100%的股权,新湖阳光,山东冠县鑫隆建筑材料有限公司,2171940000.0,资产基础法,,left_only
1787471,100%股权,安徽节源,徐席东、张锡铭、姜桂荣、宣宏、张萍、海禾投资、恒海投资、国耀投资,1007470100.0,收益法,,left_only
1787239,100%股权,常州常发制冷科技有限公司,江苏常发实业集团有限公司,1229390100.0,资产基础法,,left_only
1787239,100%股权,常州市武进江南铝氧化有限公司,江苏常发实业集团有限公司,1229390100.0,资产基础法,,left_only
1786672,100%股权,会通科技,苏崇德、杨文辉、余名珩、曹建新、王平、陈永刚、陆丽珍、陆爱国、曹云、沈志锋、张远霞、陈瑶、李冯刚、顾新华、沈亢、邱伟新、陈爱芳、罗毅博、金晨磊,860000000.0,收益法,,left_only
1786672,49%股权,晓奥享荣,晓奥堃鑫、田永鑫、马慧仙、杨斌、王正锋、乐杨,139650000.0,收益法,,left_only
1785626,耗材业务全部经营性资产,珠海赛纳打印科技股份有限公司,赛纳科技,,,,left_only
1785347,100%股权,江苏华大,吴志明、施耿明、吴忠燕、高新投、钱月萍、章志良、沈瑞东、高华、施学明、顾卫一、李萍、胡小薇、黄建忠、黄江、袁国兵、蒋嵬、蔡建春、施永成、钱利东、黄建清、魏琴,382750000.0,收益法,,left_only
1785180,100%股权,新湖阳光,山东冠县鑫隆建筑材料有限公司,2171940000.0,资产基础法,,left_only
1784200,100%股权,东方亮彩,曹云、刘吉文、刘鸣源、曹小林、王海霞、聚美投资,1750000000.0,收益法,,left_only
1780983,100%股权,江苏仕德伟网络科技股份有限公司,常熟市仕德伟实业集团有限公司、常熟市仕德伟投资置业有限公司、李娟、陈德阳、陈加旺、肖成林、姚金强、朱磊、黄国建、吴利民、印海,1500000000.0,收益法,,left_only
1780983,100%股权,昆山诺克科技汽车装备制造有限公司,徐雪明、范雪芳,330000000.0,收益法,,left_only
1779815,100.00%股权,云硫矿业,云硫集团、广业公司,1727362200.0,,,left_only
1778072,100%股权,翔通动漫,翔运通达、四川联尔、天厚地德,1209000000.0,,,left_only
1777500,100%股份,中节能太阳能科技股份有限公司,中国节能、蹈德咏仁、吴姗、中新建招商、邦信资产、东方邦信创业投资有限公司、欧擎北源、王莉亚、西域红业、张奕晖、沃乾润、上海沃璞隆投资管理中心(有限合伙)、谦德咏仁、姚颖彦、深圳华禹、山南锦龙、欧擎北能、胡菊仙、中节新能、中核投资、西证阳光、招商局银科、合众建能、李金鑫,8519000000.0,收益法,,left_only
1777500,全部资产和负债,重庆桐君阁股份有限公司,合众建能、招商局银科、西证阳光、中核投资、中节新能、欧擎北能、山南锦龙、深圳华禹、谦德咏仁、沃乾润、西域红业、欧擎北源、邦信资产、中新建招商、蹈德咏仁、中国节能,485200000.0,收益法,,left_only
1776907,60.93%股权,湘潭公司,大唐集团,,,,left_only
1776907,35%股权,张水公司,大唐集团,,,,left_only
1776907,39.07%股权,湘潭公司,地电公司,,,,left_only
1776907,全部经营性资产,耒阳电厂,耒阳电厂,,,,left_only
1776123,100%股权,森源股份,苏加旭、李建强、王清云、王清白、固鑫投资、雄创投资,1299990000.0,,,left_only
1776059,51%股权,南昌燃气,市政控股,,资产基础法,,left_only
1776059,51%股权,公用新能源,公交公司,,收益法,,left_only
1776059,100%股权,二次供水公司,水业集团,,收益法,,left_only
1775916,94.52%股权,无锡创科源,朱正强、宋美玉、华创赢达、平衡基金、汇众投资,139760447.0,,,left_only
1774234,100%股权,道熙科技,龚正伟、盛真、吴荣光、盈瑞轩投资,,,,left_only
1773642,56%的股权,山东泰山能源有限责任公司,天天科技有限公司,,资产基础法,,left_only
1772647,100%股权,中农国际,中农集团、新疆江之源、劲邦劲德、凯利天壬、联创永津、天津赛富、金诚信、建峰化工、智伟至信、庆丰农资,3690000000.0,,,left_only
1771574,100%股权,上海海尔,海尔创投、海尔智能家电、中新创投、苏州瀚科、 VPI、 CIII、 USL、上海华芯、日照常春藤、上海海咏、上海海旭、上海海仲、张晓诗、邓杰,415857300.0,收益法,,left_only
1771131,100%的股权,煜唐联创,程宇、常州长平、上海进承、芜湖联企,1300000000.0,收益法,,left_only
1770842,100.00%股权,建华医院,康瀚投资、岚创投资、浦东科投、赋敦投资、建恒投资,930000000.0,收益法,,left_only
1770842,100.00%股权,康华医院,长海包装、岚创投资、卫保川、孙杰风、王艳、马建建、王益炜、卢丹、金漪、祁婧怡、王钢、戴耀明,480000000.0,收益法,,left_only
1770842,100.00%股权,福恬医院,乐康投资、建东投资、岚创投资,90000000.0,收益法,,left_only
1770217,100%股权,迪科远望,刘永春、丛伟滋、李洪、熊小洪、白海清、黄暂度,320000000.0,,,left_only
1769475,100%股权,爱奥乐,爱马仕、珠海天富、金辉、肖士诚,300000000.0,,,left_only
1769475,100%股权,达孜赛勒康,西藏大同,1625000000.0,收益法,,left_only
1769454,100%股权,梦网科技,余文胜、陈新、黄勇刚、深圳网睿、深圳网兴、深圳网智、田飞冲、任国平、李局春、文力、上海金融、深创新投、深万达高、天图兴瑞、王维珍、深圳鹏信、杭州涌源、王海琳、杨诗晴、安徽君悦,2905000000.0,,,left_only
1768996,100%的股权,仕德伟科技,常熟市仕德伟实业集团有限公司、常熟市仕德伟投资置业有限公司、李娟、陈德阳、陈加旺、肖成林、姚金强、朱磊、黄国建、吴利民、印海,1500000000.0,收益法,,left_only
1768996,100%的股权,诺克科技,常熟市仕德伟实业集团有限公司、常熟市仕德伟投资置业有限公司、李娟、陈德阳、陈加旺、肖成林、姚金强、朱磊、黄国建、吴利民、印海,330000000.0,收益法,,left_only
1767115,全部资产和负债,桐君阁,中国节能、蹈德咏仁、吴姗、中新建招商、邦信资产、东方邦信创业投资有限公司、欧擎北源、王莉亚、西域红业、张奕晖、沃乾润、上海沃璞隆投资管理中心(有限合伙)、谦德咏仁、姚颖彦、深圳华禹、山南锦龙、欧擎北能、胡菊仙、中节新能、中核投资、西证阳光、招商局银科、合众建能、李金鑫,485200000.0,收益法,,left_only
1767115,100%股份,太阳能公司,重庆太极实业(集团)股份有限公司,,,,left_only
1766589,70%股权,博立信,钟化、刘健君,93100000.0,收益法,,left_only
1766589,100%股权,双鹿实业,,,收益法,,left_only
1765540,58.73%股权,航天时代技改资产、时代光电,航天时代,,资产基础法,,left_only
1765540,76.26%股权,时代惯性,航天时代,,资产基础法,,left_only
1765540,50%股权,时代激光,航天时代,,资产基础法,,left_only
1765540,51.18%股权,航天电工,航天时代,,资产基础法,,left_only
1765540,经营性资产及负债,北京兴华、陕西导航、陕西苍松,北京兴华、陕西导航、陕西苍松,,资产基础法,,left_only
1765540,24.22%股权,航天电工,中国建投,,资产基础法,,left_only
1765540,12.42%股权,航天电工,恒隆景,,资产基础法,,left_only
1765540,1.63%股权,航天电工,上缆所,,资产基础法,,left_only
1765540,7.77%股权,航天电工,航天创投,,资产基础法,,left_only
1765540,2.78%股权,航天电工,镇江国控,,资产基础法,,left_only
1764974,100%股权,华东设计院,现代集团,1089274100.0,收益法,,left_only
1756945,100%股权,江苏锦明,张英、文碧、陈介平、潘陆陆、王忠才、孔维龙,280000000.0,收益法,,left_only
1755650,100%股权,道熙科技,龚正伟、盛真、吴荣光、盈瑞轩投资,715000000.0,收益法,,left_only
1755408,100%股权,广瀚动力,中船重工集团、七〇三所、七〇四所、七一一所、七一二所、七一九所、中国重工、中船投资、风帆集团,,收益法,,left_only
1755408,100%股权,上海推进,中船重工集团、七〇三所、七〇四所、七一一所、七一二所、七一九所、中国重工、中船投资、风帆集团,,收益法,,left_only
1755408,100%股权,齐耀重工,中船重工集团、七〇三所、七〇四所、七一一所、七一二所、七一九所、中国重工、中船投资、风帆集团,,收益法,,left_only
1755408,15%股权,齐耀动力,中船重工集团、七〇三所、七〇四所、七一一所、七一二所、七一九所、中国重工、中船投资、风帆集团,,收益法,,left_only
1755408,100%股权,长海电推,中船重工集团、七〇三所、七〇四所、七一一所、七一二所、七一九所、中国重工、中船投资、风帆集团,,收益法,,left_only
1755408,30%股权,长海新能源,中船重工集团、七〇三所、七〇四所、七一一所、七一二所、七一九所、中国重工、中船投资、风帆集团,,收益法,,left_only
1755408,100%股权,海王核能,中船重工集团、七〇三所、七〇四所、七一一所、七一二所、七一九所、中国重工、中船投资、风帆集团,,收益法,,left_only
1755408,28.47%股权,特种设备,中船重工集团、七〇三所、七〇四所、七一一所、七一二所、七一九所、中国重工、中船投资、风帆集团,,收益法,,left_only
1755408,90%股权,武汉船机,中船重工集团、七〇三所、七〇四所、七一一所、七一二所、七一九所、中国重工、中船投资、风帆集团,,资产基础法,,left_only
1755408,100%股权,齐耀控股,中船重工集团、七〇三所、七〇四所、七一一所、七一二所、七一九所、中国重工、中船投资、风帆集团,,资产基础法,,left_only
1755408,100%股权,宜昌船柴,中船重工集团、七〇三所、七〇四所、七一一所、七一二所、七一九所、中国重工、中船投资、风帆集团,,资产基础法,,left_only
1755408,100%股权,河柴重工,中船重工集团、七〇三所、七〇四所、七一一所、七一二所、七一九所、中国重工、中船投资、风帆集团,,资产基础法,,left_only
1755408,100%股权,风帆回收,中船重工集团、七〇三所、七〇四所、七一一所、七一二所、七一九所、中国重工、中船投资、风帆集团,,资产基础法,,left_only
1755408,100%股权,风帆机电,中船重工集团、七〇三所、七〇四所、七一一所、七一二所、七一九所、中国重工、中船投资、风帆集团,,资产基础法,,left_only
1755408,100%股权,风帆铸造,中船重工集团、七〇三所、七〇四所、七一一所、七一二所、七一九所、中国重工、中船投资、风帆集团,,资产基础法,,left_only
1755408,100%股权,火炬能源,中船重工集团,,,,left_only
1755408,3宗土地使用权,武汉船机,中船重工集团,,资产基础法,,left_only
1755408,2宗土地使用权,风帆股份,风帆集团,,资产基础法,,left_only
1755408,权益和债权,宜昌船柴、河柴重工、武汉船机,中船重工集团,,资产基础法,,left_only
1754402,100%股权,和平茂业,茂业商厦,3508685500.0,收益法,,left_only
1754402,100%股权,深南茂业,茂业商厦,184120400.0,收益法,,left_only
1754402,100%股权,东方时代茂业,茂业商厦,2124552100.0,收益法,,left_only
1754402,100%股权,珠海茂业,茂业商厦,553383200.0,收益法,,left_only
1754402,100%股权,华强北茂业,茂业商厦、德茂投资、正茂投资,2189829900.0,收益法,,left_only
1749956,100%股权,天龙钨钼,刁其合、苏国平、丁琳、苏国军、杨义兵、蔡立辉、高爱生、方庆玉、银汉兴业、普凯天吉、普凯天祥、扬帆恒利,1035880000.0,收益法,,left_only
1747750,80%股权,唐山开诚,许开成、李盈莹、许航、许征、田亚军、陆文涛、孟宏伟、韩小云、裴文良、刘立志、王树武、王宇、刘强、张树生、杨春明、李愈清、张杨、赵建波、黄振成、韩宁、张洪德、刘美兰、王琳、张凤海、霍金香、李峥、宋志海、朱海军、马永宁、李云、张立业、李国华、高步才、赵颖秋、郭勇、王文栓,848000000.0,收益法,,left_only
1747159,100%股权,九夷能源,黄年山、刘国忠、鞍山达仁投资有限公司、苏州钟鼎创业二号投资中心(有限合伙)、张桂华、庞柳萍、张允三、上海鼎兰创业投资中心(有限合伙),350000000.0,,,left_only
1747126,100%股权,塔中矿业,塔城国际、东方外贸、中环技,3151072900.0,,,left_only
